image path,title,price,image URL
D:\study\OJT\ImagesBookSearch\backend\images\nxbtre_full_05422022_014206.jpg,Trên Đường Băng (Tái Bản 2022),91.350đ,https://cdn0.fahasa.com/media/catalog/product/n/x/nxbtre_full_05422022_014206.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043440287.jpg,Tư Duy Ngược,69.500đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043440287.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_banthatsulaai_bia01.jpg,"Bạn Thật Sự Là Ai? Who Are You, Really?",64.240đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_banthatsulaai_bia01.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_188907_2.jpg,90 - 20 - 30 - 90 Bài Học Vỡ Lòng Về Ý Tưởng Và Câu Chữ (Tái Bản 2021) (Bản Đen Trắng),161.850đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_188907_2.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-tr_c-kinh-t_-_c-th_n.jpg,"Kinh Tế Độc Thân - Mua Những Gì Tôi Thích, Tiêu Những Gì Tôi Kiếm",89.600đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-tr_c-kinh-t_-_c-th_n.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066694261.jpg,Lập Kế Hoạch Công Việc Chu Trình PDCA,119.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066694261.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935074134868.jpg,Nghệ Thuật Quản Lý Nhân Sự (Tái Bản 2024),73.040đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935074134868.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_49918.jpg,D. Trump - Nghệ Thuật Đàm Phán (Tái Bản 2020),94.830đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_49918.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_220083.jpg,Ngôn Từ Thay Đổi Tư Duy,156.040đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_220083.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_234144.jpg,Những Mảnh Ghép Cuộc Đời - Cẩm Nang Kiến Tạo Thành Công Cá Nhân (Tái Bản 2021),65.570đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_234144.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935235238978.jpg,MBA Bằng Hình - The Usual MBA,160.650đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935235238978.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066693738_11.jpg,Osho - Giác Ngộ - Đừng Để Chân Lý Của Ai Đó Trở Thành Triết Lý Của Bạn,111.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066693738_11.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_damthathu-bia_2.jpg,Dám Tha Thứ - Dare To Forgive (Tái Bản 2024),71.540đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_damthathu-bia_2.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935074131997.jpg,Chẳng Bao Giờ Quá Trễ Để Trở Thành Chính Mình (Tái Bản 2023),89.640đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935074131997.jpg
D:\study\OJT\ImagesBookSearch\backend\images\thaydoicachnghi_bia1.jpg,Thay Đổi Cách Nghĩ - A New Way To Think,164.000đ,https://cdn0.fahasa.com/media/catalog/product/t/h/thaydoicachnghi_bia1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936067603002.jpg,Lãnh Đạo Mất Thăng Bằng,32.500đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936067603002.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_244718_1_4843.jpg,Những Đòn Tâm Lý Trong Bán Hàng (Tái Bản),111.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_4843.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_220304.jpg,Marketing Vô Thức - Cơ Chế Khoa Học Đằng Sau Quyết Định Mua Hàng (Gồm 2 Phần),269.750đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_220304.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8934974200765.jpg,Độ Nhiễu - Sai Lầm Trong Phán Đoán,213.150đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974200765.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043356694.jpg,Tại Sao Đàn Ông Thích Tình Dục Và Phụ Nữ Cần Tình Yêu,205.840đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043356694.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_43383_1.jpg,Những Câu Nói Cửa Miệng Làm Nên Thành Công Của Toyota (Tái Bản 2023),61.600đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_43383_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\duongdenthanhcongdinhcao.jpg,"Đường Đến Thành Công Đỉnh Cao - Những Lời Khuyên ""Đắt Giá"" Trong Kinh Doanh",65.250đ,https://cdn0.fahasa.com/media/catalog/product/d/u/duongdenthanhcongdinhcao.jpg
D:\study\OJT\ImagesBookSearch\backend\images\bia---nhung-ga-khong-lo-xanh---bia-1.jpg,Những Gã Khổng Lồ Xanh: Từ Doanh Nghiệp Bền Vững Đến Tập Đoàn Tỷ Đô,131.970đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia---nhung-ga-khong-lo-xanh---bia-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066694506.jpg,The Little Book - Tâm Lý Trong Đầu Tư Chứng Khoán,135.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066694506.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_239806.jpg,Cổ Phiếu Thường Lợi Nhuận Phi Thường (Tái Bản),159.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_239806.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044927015.jpg,Chiến Lược Giao Dịch Thị Trường Hàng Hóa - Từ Lý Thuyết Đến Thực Hành,228.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044927015.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043129144_1.jpg,Bí Mật Của Thung Lũng Silicon,140.250đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043129144_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935280400993.jpg,Quản Trị Bán Hàng Hiệu Quả - Sales Management That Works,180.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280400993.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043927641.jpg,Đừng Xin - Hãy Bán - Những Câu Chuyện Kinh Doanh Thực Chiến Trong Sea Games 31,153.230đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043927641.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_236977.jpg,22 Quy Luật Bất Biến Trong Xây Dựng Thương Hiệu,159.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_236977.jpg
D:\study\OJT\ImagesBookSearch\backend\images\dau-tu-co-phieu_-dau-tu-cho-tuong-lai---bia-1.jpg,Đầu Tư Cổ Phiếu - Đầu Tư Cho Tương Lai - Đầu Tư Vào Cổ Phiếu Là Đầu Tư Vào Thời Gian,186.750đ,https://cdn0.fahasa.com/media/catalog/product/d/a/dau-tu-co-phieu_-dau-tu-cho-tuong-lai---bia-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935246938461.jpg,Bài Học Israel - Cuộc Hồi Sinh Vĩ Đại Của Dân Tộc Thông Minh Nhất Thế Giới (Tái Bản 2023),128.520đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935246938461.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044129747_1.jpg,46 Sách Lược Để Khởi Nghiệp Thành Công - Tư Tưởng Tôn Tử Và Đào Chu Công Áp Dụng Trong Kinh Doanh Hiện Đại,166.320đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044129747_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935210302045.jpg,Ba Bước Đến Vàng - Nghĩ Giàu Và Làm Giàu : Biến Trở Ngại Thành Cơ Hội!,94.250đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935210302045.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935278607274.jpg,Amazon - Cuộc Chinh Phạt Của Jeff Bezos,245.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935278607274.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086855317.jpg,Nghệ Thuật Bán Hàng Bậc Cao - Bí Quyết Chốt Deal Mọi Thời Đại (Khổ Lớn) (Tái Bản 2021),144.540đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086855317.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_48137.jpg,Forex 101 - Mọi Điều Cần Biết Về Thị Trường Ngoại Hối,135.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_48137.jpg
D:\study\OJT\ImagesBookSearch\backend\images\kinh-te-hoc-hai-huoc-outline-5-3-2016-01_1.jpg,Kinh Tế Học Hài Hước (Tái Bản 2023),135.200đ,https://cdn0.fahasa.com/media/catalog/product/k/i/kinh-te-hoc-hai-huoc-outline-5-3-2016-01_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935280400542.jpg,Hướng Dẫn Triển Khai Lean Six Sigma (2022),76.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280400542.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936067608755.jpg,Thuật Dùng Người - Bí Quyết Để Trở Thành Nhà Quản Lí Tài Ba,84.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936067608755.jpg
D:\study\OJT\ImagesBookSearch\backend\images\_db110813ada2cd657790de32a275d9c100d40ac5af63494625_pimgpsh_fullsize_distr.jpg,Cuộc Dịch Chuyển Đại Dương Xanh,159.200đ,https://cdn0.fahasa.com/media/catalog/product/_/d/_db110813ada2cd657790de32a275d9c100d40ac5af63494625_pimgpsh_fullsize_distr.jpg
D:\study\OJT\ImagesBookSearch\backend\images\z3758849672624_559ac7e38ac861a63ff3d0569738bcfc.jpg,Phân Tích Kỹ Thuật: Sự Kết Hợp Giữa Khoa Học Và Nghệ Thuật Trong Đầu Tư Chứng Khoán - The Art And Science Of Technical Analysis,569.000đ,https://cdn0.fahasa.com/media/catalog/product/z/3/z3758849672624_559ac7e38ac861a63ff3d0569738bcfc.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_230105.jpg,Trên Đỉnh Phố Wall (Tái Bản 2021),175.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_230105.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935280911277.jpg,Truyền Thông Xã Hội - Cách Tạo Lập Và Đưa Ra Một Chiến Lược Thành Công Từ Financial Times,120.350đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935280911277.jpg
D:\study\OJT\ImagesBookSearch\backend\images\unnamed_11.jpg,Fundamentals Of Human Resource Management - Quản Trị Nguồn Nhân Lực Thời Đại Mới - Textbook,553.000đ,https://cdn0.fahasa.com/media/catalog/product/u/n/unnamed_11.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251419252.jpg,Dịch Vụ Khách Hàng 5 Sao (Tái Bản 2022),127.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251419252.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251419153_1.jpg,Kinh Thánh Về Nghệ Thuật Bán Hàng (Tái Bản 2023),183.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251419153_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_244718_1_1015.jpg,Hướng Dẫn Kiếm Tiền Trên Tiktok,151.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_1015.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044923581.jpg,Bí Quyết Kinh Doanh Thuê Và Cho Thuê Nhà - Cách Tạo Thu Nhập Thụ Động Hiệu Quả Dành Cho Người Khởi Đầu Ít Vốn,193.440đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044923581.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_196450.jpg,Vùng Lợi Nhuận,159.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_196450.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786047799251.jpg,Cẩm Nang Bách Thắng - Bán Hàng Cho Người Giàu (Tái Bản),238.400đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786047799251.jpg
D:\study\OJT\ImagesBookSearch\backend\images\tr_-tu_-t_i-ch_nh-d_nh-cho-nh_-qu_n-l_-ko-chuy_n-v_-t_i-ch_nh.jpg,Trí Tuệ Tài Chính - Dành Cho Nhà Quản Lý Không Chuyên Về Tài Chính,159.200đ,https://cdn0.fahasa.com/media/catalog/product/t/r/tr_-tu_-t_i-ch_nh-d_nh-cho-nh_-qu_n-l_-ko-chuy_n-v_-t_i-ch_nh.jpg
D:\study\OJT\ImagesBookSearch\backend\images\event-planning-b_a-1.jpg,Event Planning - Tổ Chức Sự Kiện Nâng Tầm Thương Hiệu,135.200đ,https://cdn0.fahasa.com/media/catalog/product/e/v/event-planning-b_a-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_47741.jpg,Marketing Du Kích Trong 30 Ngày (Tái Bản 2020),135.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_47741.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251419771.jpg,Quản Trị Nhân Sự Thời Gen Z,159.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251419771.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_129841.jpg,Thương Hiệu - Mở Lối Thành Công,54.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_129841.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044807416.jpg,Google Ads 69 Giờ - Kiến Thức Chọn Lọc Từ Vận Hành Thực Tế,224.100đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044807416.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043774580.jpg,Phân Tích Dữ Liệu Với R - Hỏi Và Đáp (Tái Bản 2022),153.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043774580.jpg
D:\study\OJT\ImagesBookSearch\backend\images\bia-1_12.jpg,Tư Duy Toàn Cầu - Đầu Tư Thông Minh,156.870đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia-1_12.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935086856246.jpg,Đường Đến Tự Do,166.440đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935086856246.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_47747.jpg,"7 Câu Hỏi ""Thần Kỳ"" Của Mọi Sếp Giỏi",105.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_47747.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786049229077.jpg,Những Cánh Đồng Kim Cương (Tái Bản),29.750đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786049229077.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786044838304.jpg,Open House - Khám Phá Bí Mật Bán Nhà Nhanh,299.250đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786044838304.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_195509_1_13578.jpg,Cách Tạo Ra Các Sản Phẩm Trường Tồn,119.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_195509_1_13578.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066696463.jpg,Kỹ Thuật Phân Tích Biểu Đồ Chứng Khoán,135.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066696463.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251421446.jpg,Bí Quyết Kinh Doanh Cửa Hàng Thời Trang,143.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251421446.jpg
D:\study\OJT\ImagesBookSearch\backend\images\976000181590c58ee7161a87ce46ac3c.jpg,Lột Được Vỏ Chanh Mở Được Tiệm Nail,119.200đ,https://cdn0.fahasa.com/media/catalog/product/9/7/976000181590c58ee7161a87ce46ac3c.jpg
D:\study\OJT\ImagesBookSearch\backend\images\5diemchettrongteamwork_114k-01_2.jpg,5 Điểm Chết Trong Teamwork (Tái Bản 2022),83.220đ,https://cdn0.fahasa.com/media/catalog/product/5/d/5diemchettrongteamwork_114k-01_2.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_237836.jpg,Tiền Tệ Ngân Hàng Và Thị Trường Tài Chính,280.540đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_237836.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_219975.jpg,Power Pricing - Chiến Lược Định Giá Đột Phá Thị Trường,159.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_219975.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_216363.jpg,B2B Tinh Gọn - Xây Dựng Sản Phẩm Mà Các Doanh Nghiệp Muốn,103.600đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_216363.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251431446.jpg,Kiếm Tiền Từ Bất Cứ Thứ Gì,127.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251431446.jpg
D:\study\OJT\ImagesBookSearch\backend\images\12_phuong_phap_kich_le_nhan_vien_-_tien_khong_lam_duoc_3373-2.jpg,12 Phương Pháp Khích Lệ Nhân Viên Tiền Không Làm Được,34.000đ,https://cdn0.fahasa.com/media/catalog/product/1/2/12_phuong_phap_kich_le_nhan_vien_-_tien_khong_lam_duoc_3373-2.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066691543.jpg,Phân Tích Đầu Tư Bất Động Sản,135.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066691543.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066696142.jpg,Lập Kế Hoạch Dòng Tiền Thông Minh,127.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066696142.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936066694056.jpg,Nghệ Thuật Quản Lý Tài Chính Cá Nhân (Tái Bản 2022),127.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936066694056.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251419320.jpg,Bank 4.0 (Tái Bản 2022),175.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251419320.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935236429764.jpg,Lý Quang Diệu - Kỷ Luật Thép Của Singapore,124.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935236429764.jpg
D:\study\OJT\ImagesBookSearch\backend\images\kinh-doanh-gioi-phai-kiem-duoc-tien---bia.jpg,Kinh Doanh Giỏi Phải Kiếm Được Tiền,165.750đ,https://cdn0.fahasa.com/media/catalog/product/k/i/kinh-doanh-gioi-phai-kiem-duoc-tien---bia.jpg
D:\study\OJT\ImagesBookSearch\backend\images\tiepthiphacach.jpg,Tiếp Thị Phá Cách (Tái Bản 2018),65.250đ,https://cdn0.fahasa.com/media/catalog/product/t/i/tiepthiphacach.jpg
D:\study\OJT\ImagesBookSearch\backend\images\khoinghieptinhgon_bia1.jpg,Khởi Nghiệp Tinh Gọn - The Lean Startup (Tái Bản 2021),132.000đ,https://cdn0.fahasa.com/media/catalog/product/k/h/khoinghieptinhgon_bia1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_219973.jpg,Những Kẻ Cầu Toàn Đã Thay Đổi Thế Giới Như Thế Nào,159.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_219973.jpg
D:\study\OJT\ImagesBookSearch\backend\images\14nguyentactangtruongthantoc_bia-01_2.jpg,14 Nguyên Tắc Tăng Trưởng Thần Tốc Như Amazon,137.240đ,https://cdn0.fahasa.com/media/catalog/product/1/4/14nguyentactangtruongthantoc_bia-01_2.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_8935246935385_1.jpg,Học Về Tiền - Cách Bạn Đầu Tư Là Cách Bạn Giàu Có (Tái Bản 2023),108.040đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_8935246935385_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_244718_1_4844.jpg,Trò Bịp Trên Phố Wall (Tái Bản),159.200đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244718_1_4844.jpg
D:\study\OJT\ImagesBookSearch\backend\images\bia---luat-cua-warren-buffett---bia-1.jpg,Luật Của Warren Buffett: 33 Lá Thư + 14 Nguyên Tắc = 1 Nhà Đầu Tư Vĩ Đại,95.450đ,https://cdn0.fahasa.com/media/catalog/product/b/i/bia---luat-cua-warren-buffett---bia-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786047931842_1.jpg,Quản Trị Chuỗi Cung Ứng - Những Phương Pháp Hay Nhất,165.170đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786047931842_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_244364.jpg,"600 Câu Nói Bất Hủ Về Khởi Nghiệp, Quản Trị, Điều Hành Doanh Nghiệp Của Các Doanh Nhân Xuất Sắc",51.000đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_244364.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251420142.jpg,Tạm Biệt Cà Rốt Và Cây Gậy (Tái Bản 2023),119.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251420142.jpg
D:\study\OJT\ImagesBookSearch\backend\images\untitled-4_40_3.jpg,Video Ngắn: Từ Chiến Lược Đến Thực Thi,184.030đ,https://cdn0.fahasa.com/media/catalog/product/u/n/untitled-4_40_3.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786048871666.jpg,How To Get Rich - Tôi Nói Về Giàu Có - Tri Thức Tinh Lọc Từ Một Trong Những Doanh Nhân Tự Thân Giàu Có Nhất Nước Anh,215.200đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786048871666.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935278608462.jpg,Đột Phá Thị Trường Thế Giới,212.500đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935278608462.jpg
D:\study\OJT\ImagesBookSearch\backend\images\image_184718.jpg,Nghệ Thuật Quản Lý Con Người,82.170đ,https://cdn0.fahasa.com/media/catalog/product/i/m/image_184718.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786047938834.jpg,Lý Thuyết - Thực Hành - Giải Pháp Kế Toán & Thuế Trong Doanh Nghiệp Nhỏ Và Vừa,237.380đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786047938834.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935086851609-2023.jpg,Bẻ Khóa Bí Mật Triệu Phú - Khám Phá Tư Duy Làm Giàu (Tái Bản 2023),64.240đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935086851609-2023.jpg
D:\study\OJT\ImagesBookSearch\backend\images\z2023384361841_f5de0c742b7e48b580d8dad5d11a6fd4.jpg,Thị Trường Chứng Khoán,134.400đ,https://cdn0.fahasa.com/media/catalog/product/z/2/z2023384361841_f5de0c742b7e48b580d8dad5d11a6fd4.jpg
D:\study\OJT\ImagesBookSearch\backend\images\l_-thuy_t-tr_-ch_i-trong-kinh-doanh-b_a-1.jpg,Lý Thuyết Trò Chơi Trong Kinh Doanh,156.000đ,https://cdn0.fahasa.com/media/catalog/product/l/_/l_-thuy_t-tr_-ch_i-trong-kinh-doanh-b_a-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\quy-t_c-l_m-vi_c-c_a-google-1.jpg,Quy Tắc Làm Việc Của Google,175.200đ,https://cdn0.fahasa.com/media/catalog/product/q/u/quy-t_c-l_m-vi_c-c_a-google-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_z3232685154986_e7439a818f15a17e245ed175f685f456.jpg,Xiaomi - Hành Trình Một Công Ty Khởi Nghiệp Trở Thành Thương Hiệu Toàn Cầu,80.500đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_z3232685154986_e7439a818f15a17e245ed175f685f456.jpg
D:\study\OJT\ImagesBookSearch\backend\images\khoi-nghiep-lang-man-va-thuc-te---bia-1.jpg,Khởi Nghiệp - Lãng Mạn Và Thực Tế,148.570đ,https://cdn0.fahasa.com/media/catalog/product/k/h/khoi-nghiep-lang-man-va-thuc-te---bia-1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935278607342.jpg,Kỹ Năng Bán Hàng Tuyệt Đỉnh (Tái Bản 2022),84.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935278607342.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043928525.jpg,"Digital Marketing Cho Nhà Quản Lý - 15 Năm ""Đốt Tiền"" Và Bài Học Rút Ra (Tái Bản 2023)",169.150đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043928525.jpg
D:\study\OJT\ImagesBookSearch\backend\images\frame_khonggilakhongthe-78k-resized.jpg,You Can - Không Gì Là Không Thể (Tái Bản),56.940đ,https://cdn0.fahasa.com/media/catalog/product/thumbnailframe/product_frame_ncc/frame_khonggilakhongthe-78k-resized.jpg
D:\study\OJT\ImagesBookSearch\backend\images\think-and-grow-rich-13-nguyen-tac-nghi-giau-lam-giau_1.jpg,13 Nguyên Tắc Nghĩ Giàu Làm Giàu - Think And Grow Rich (Tái Bản 2023),115.370đ,https://cdn0.fahasa.com/media/catalog/product/t/h/think-and-grow-rich-13-nguyen-tac-nghi-giau-lam-giau_1.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8935251421385.jpg,"Bất Động Sản Thực Chiến - Bí Quyết Nắm Bắt Thời Cơ, Săn Đất Giá Hời Và Sinh Lời Hiệu Quả",159.200đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8935251421385.jpg
D:\study\OJT\ImagesBookSearch\backend\images\b_a-1_b_ch-khoa.jpg,"“Bách Khoa” Giải Tỏa Căng Thẳng - 50+ Giải Pháp Gạt Bỏ Mọi Lo Lắng, Muộn Phiền Và Mệt Mỏi Trong Cuộc Sống",95.200đ,https://cdn0.fahasa.com/media/catalog/product/b/_/b_a-1_b_ch-khoa.jpg
D:\study\OJT\ImagesBookSearch\backend\images\9786043941807.jpg,Người Giàu Có Nhất Thành Babylon,49.000đ,https://cdn0.fahasa.com/media/catalog/product/9/7/9786043941807.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8934974183617.jpg,Chiến Lược - Cơ Chế - Con Người: Thế Kiềng 3C Của Tồn Vinh Doanh Nghiệp,117.450đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8934974183617.jpg
D:\study\OJT\ImagesBookSearch\backend\images\8936067607277.jpg,Kiểm Soát Chi Phí Mua Hàng Và Quản Lí Nhà Cung Cấp (2022),154.000đ,https://cdn0.fahasa.com/media/catalog/product/8/9/8936067607277.jpg
